general.assists,general.banRate,general.deaths,general.experience,general.goldEarned,general.kills,general.largestKillingSpree,general.minionsKilled,general.neutralMinionsKilledEnemyJungle,general.neutralMinionsKilledTeamJungle,general.overallPosition,general.overallPositionChange,general.playPercent,general.totalDamageDealtToChampions,general.totalDamageTaken,general.totalHeal,general.winPercent,key,role,title
10.125770353551735,0.0015784761328419077,5.474862147259163,7.537162568689583,8934,3.96042815439507,6,40.471861822899776,0.4126662341874797,0.7688939344794031,10,0.0,0.03820562840079765,15091,11656,901,0.5162179695102174,99,Support,Lux
11.240669661086157,0.0005256423628502002,5.207513270722744,6.980614219269858,8209,2.3769701919150674,5,25.986198448346265,0.2573295222539812,0.31000408329930584,19,-1.0,0.037936094694110224,11307,13843,2276,0.49179256839526336,43,Support,Karma
5.0208922923256205,0.014946728366821949,5.313717329781921,3.9828734332653535,11476,4.980106542367238,7,175.23430997169967,1.9163475944731148,3.554602963209589,4,-2.0,0.037220436231526356,17875,32511,1439,0.5145663392708507,75,Top,Nasus
5.3826705734616995,0.007341437244601323,5.930347425701131,5.828005001684965,11357,7.5012138970280455,9,38.24437002930096,10.899623273336124,74.8890749267476,14,-3.0,0.03700666811932598,15819,27112,10679,0.4916701548765174,107,Jungle,Rengar
9.455878569590944,0.008068455365321442,6.090558271160278,7.058156301067,9238,3.4309235914587086,5,36.73081210873853,0.5229397135751651,0.9213618043049481,6,0.0,0.03612681096186356,17732,14517,1276,0.5111911499871367,143,Support,Zyra
12.524997833809895,0.00044819014828484654,5.5137336452647085,6.638564463091053,8267,2.5353088987089505,6,14.897235941426219,0.16055801057100771,0.2573433844554198,5,0.0,0.035755040331949865,10765,14065,10062,0.5389480980850879,37,Support,Sona
6.832426264044944,0.04141782991287142,6.503774578651686,,11306,7.429336376404494,9,152.6878511235955,2.140449438202247,5.705231741573034,10,15.0,0.035293425133140356,20210,25546,6273,0.4921875,517,Middle,Sylas
6.482122260668974,0.012495623949877058,5.261644929464999,6.321722377778328,10729,7.599858042764617,8,18.932215420104693,9.553367048176737,74.66879602519741,12,-6.0,0.034918556414644045,17148,21982,7444,0.5035932925206281,28,Jungle,Evelynn
7.095080796357468,0.0018036039031785356,5.287295777162753,6.989325292313956,10162,6.036603874654049,7,27.585483438978663,7.909561646281582,64.5167395768235,32,1.0,0.034701690213861054,14078,21120,7173,0.5080796357468084,60,Jungle,Elise
8.84070715398003,0.011599243653307365,5.376110653109829,3.91154271556873,11044,4.872858844004763,7,174.36301181643307,1.1989557570761198,5.640377393056701,22,-1.0,0.03382183305639864,17843,19569,2228,0.4967481908949345,127,Middle,Lissandra
8.952175138588744,0.00036557445274846927,5.835384759936108,5.22283615748876,11902,5.969275580193554,8,171.59720003758338,2.025838579347928,7.610542140373955,14,1.0,0.03297295678476236,18918,17612,2847,0.5225970121206427,22,ADC,Ashe
5.385139611926172,0.031764702237542845,5.460955986748699,7.180759872239675,11179,6.092285849503076,8,55.6350212967345,8.45556081400852,65.36564126833885,10,-2.0,0.03273130587531846,13790,26074,8363,0.5106483672503549,24,Jungle,Jax
8.59666472755478,0.0006015455331242468,5.169381423308125,6.833231110457287,11380,5.318402171805313,7,177.6723870467326,1.8131665697110724,8.583866589102191,19,-2.0,0.03195368564108231,19738,16743,1787,0.48662012798138454,61,Middle,Orianna
8.810324599139618,0.0015784761328419077,4.928529526789206,5.630441573915318,11062,6.103050449745796,8,159.21040281579977,0.9352757137270239,3.8672272193977317,9,-1.0,0.03168725002297749,20873,13943,1026,0.5233672272193978,99,Middle,Lux
6.249164208456244,0.006800304438838052,5.782890855457227,7.293336649464238,11669,5.82133726647001,7,179.27826941986234,2.0835791543756144,4.2262536873156344,14,-6.0,0.031507560885185866,20781,21255,2887,0.48475909537856443,126,Top,Jayce
